time,sea_water_temperature,mass_concentration_of_chlorophyll_in_sea_water
UTC,degree_Celsius,microg.L-1
2019-07-14T04:12:00Z,14.79,1.63
2019-07-14T04:18:00Z,15.05,1.65
2019-07-14T04:24:00Z,15.14,1.65
2019-07-14T04:30:00Z,15.19,1.64
2019-07-14T04:36:00Z,15.33,1.65
2019-07-14T04:42:00Z,15.38,1.66
2019-07-14T04:48:00Z,15.43,1.88
2019-07-14T04:54:00Z,15.45,1.95
2019-07-14T05:00:00Z,15.6558333333,1.85
2019-07-14T05:06:00Z,15.56,2.45
2019-07-14T05:12:00Z,15.59,2.79
2019-07-14T05:18:00Z,15.62,1.65
2019-07-14T05:24:00Z,15.63,1.27
2019-07-14T05:30:00Z,15.64,1.27
2019-07-14T05:36:00Z,15.68,1.23
2019-07-14T05:42:00Z,15.69,1.21
2019-07-14T05:48:00Z,15.7,1.01
2019-07-14T05:54:00Z,15.7,0.95
2019-07-14T06:00:00Z,15.3781818182,0.89
2019-07-14T06:06:00Z,15.49,1.17
2019-07-14T06:12:00Z,15.4,1.35
2019-07-14T06:18:00Z,15.27,1.19
2019-07-14T06:24:00Z,15.22,1.13
2019-07-14T06:30:00Z,15.36,1.1
2019-07-14T06:36:00Z,15.49,0.95
2019-07-14T06:42:00Z,15.49,0.89
2019-07-14T06:48:00Z,15.43,0.97
2019-07-14T06:54:00Z,15.41,1.0
2019-07-14T07:00:00Z,14.8077777778,1.0
2019-07-14T07:06:00Z,14.88,1.41
2019-07-14T07:12:00Z,14.7,1.62
2019-07-14T07:18:00Z,14.61,1.31
2019-07-14T07:24:00Z,14.59,1.21
2019-07-14T07:30:00Z,14.6,1.2
2019-07-14T07:36:00Z,14.61,1.1
2019-07-14T07:42:00Z,14.61,1.07
2019-07-14T07:48:00Z,15.06,1.01
2019-07-14T07:54:00Z,15.15,1.0
2019-07-14T08:00:00Z,15.414375,1.02
2019-07-14T08:06:00Z,15.27,1.08
2019-07-14T08:12:00Z,15.27,1.09
2019-07-14T08:18:00Z,15.22,1.15
2019-07-14T08:24:00Z,15.21,1.17
2019-07-14T08:30:00Z,15.37,1.16
2019-07-14T08:36:00Z,15.57,1.13
2019-07-14T08:42:00Z,15.59,1.12
2019-07-14T08:48:00Z,15.57,1.17
2019-07-14T08:54:00Z,15.56,1.18
2019-07-14T09:00:00Z,15.822,1.23
2019-07-14T09:06:00Z,15.46,1.24
2019-07-14T09:12:00Z,15.46,1.22
2019-07-14T09:18:00Z,15.68,1.23
2019-07-14T09:24:00Z,15.73,1.23
2019-07-14T09:30:00Z,15.77,1.27
2019-07-14T09:36:00Z,15.88,1.39
2019-07-14T09:42:00Z,15.9,1.42
2019-07-14T09:48:00Z,16.08,1.4
2019-07-14T09:54:00Z,16.13,1.4
2019-07-14T10:00:00Z,16.468,1.4
2019-07-14T10:06:00Z,16.27,1.11
2019-07-14T10:12:00Z,16.31,1.02
2019-07-14T10:18:00Z,16.39,1.2
2019-07-14T10:24:00Z,16.41,1.26
2019-07-14T10:30:00Z,16.41,1.26
2019-07-14T10:36:00Z,16.56,2.06
2019-07-14T10:42:00Z,16.61,2.32
2019-07-14T10:48:00Z,16.61,2.32
2019-07-14T10:54:00Z,16.61,2.32
2019-07-14T11:00:00Z,16.82,1.77
2019-07-14T11:06:00Z,16.7,1.31
2019-07-14T11:12:00Z,16.7,1.34
2019-07-14T11:18:00Z,16.75,1.37
2019-07-14T11:24:00Z,16.76,1.38
2019-07-14T11:30:00Z,16.76,1.38
2019-07-14T11:36:00Z,16.86,1.29
2019-07-14T11:42:00Z,16.89,1.26
2019-07-14T11:48:00Z,16.92,1.32
2019-07-14T11:54:00Z,16.93,1.34
2019-07-14T12:00:00Z,17.0875,1.34
2019-07-14T12:06:00Z,17.02,1.42
2019-07-14T12:12:00Z,17.05,1.45
2019-07-14T12:18:00Z,17.08,1.36
2019-07-14T12:24:00Z,17.09,1.33
2019-07-14T12:30:00Z,17.09,1.33
2019-07-14T12:36:00Z,17.1,1.41
2019-07-14T12:42:00Z,17.1,1.44
2019-07-14T12:48:00Z,17.11,1.56
2019-07-14T12:54:00Z,17.11,1.6
2019-07-14T13:00:00Z,17.1125,1.6
2019-07-14T13:06:00Z,17.12,1.43
2019-07-14T13:12:00Z,17.13,1.37
2019-07-14T13:18:00Z,17.13,1.19
2019-07-14T13:24:00Z,17.13,1.13
2019-07-14T13:30:00Z,17.13,1.13
2019-07-14T13:36:00Z,17.11,1.1
2019-07-14T13:42:00Z,17.11,1.09
2019-07-14T13:48:00Z,17.09,1.43
2019-07-14T13:54:00Z,17.08,1.54
2019-07-14T14:00:00Z,16.9575,1.54
2019-07-14T14:06:00Z,17.05,1.5
2019-07-14T14:12:00Z,17.04,1.49
2019-07-14T14:18:00Z,17.07,1.75
2019-07-14T14:24:00Z,17.08,1.84
2019-07-14T14:30:00Z,17.08,1.84
2019-07-14T14:36:00Z,16.95,1.71
2019-07-14T14:42:00Z,16.91,1.66
2019-07-14T14:48:00Z,16.83,1.71
2019-07-14T14:54:00Z,16.8,1.73
2019-07-14T15:00:00Z,16.075,1.73
2019-07-14T15:06:00Z,16.46,1.59
2019-07-14T15:12:00Z,16.37,1.55
2019-07-14T15:18:00Z,16.21,1.55
2019-07-14T15:24:00Z,16.16,1.55
2019-07-14T15:30:00Z,16.16,1.55
2019-07-14T15:36:00Z,15.97,1.56
2019-07-14T15:42:00Z,15.92,1.56
2019-07-14T15:48:00Z,15.87,1.57
2019-07-14T15:54:00Z,15.85,1.57
2019-07-14T16:00:00Z,15.4475,1.57
2019-07-14T16:06:00Z,15.73,1.61
2019-07-14T16:12:00Z,15.7,1.62
2019-07-14T16:18:00Z,15.56,1.73
2019-07-14T16:24:00Z,15.52,1.76
2019-07-14T16:30:00Z,15.52,1.76
2019-07-14T16:36:00Z,15.38,1.56
2019-07-14T16:42:00Z,15.35,1.51
2019-07-14T16:48:00Z,15.25,1.51
2019-07-14T16:54:00Z,15.22,1.51
2019-07-14T17:00:00Z,14.7853846154,1.51
2019-07-14T17:06:00Z,15.12,1.47
2019-07-14T17:12:00Z,15.09,1.46
2019-07-14T17:18:00Z,14.97,1.37
2019-07-14T17:24:00Z,14.91,1.33
2019-07-14T17:30:00Z,14.91,1.33
2019-07-14T17:36:00Z,14.71,1.48
2019-07-14T17:42:00Z,14.65,1.53
2019-07-14T17:48:00Z,14.48,1.48
2019-07-14T17:54:00Z,14.39,1.45
2019-07-14T18:00:00Z,14.165,1.45
2019-07-14T18:06:00Z,14.02,1.4
2019-07-14T18:12:00Z,13.9,1.38
2019-07-14T18:18:00Z,13.94,1.58
2019-07-14T18:24:00Z,13.96,1.68
2019-07-14T18:30:00Z,13.96,1.68
2019-07-14T18:36:00Z,14.07,1.71
2019-07-14T18:42:00Z,14.11,1.72
2019-07-14T18:48:00Z,14.5,1.39
2019-07-14T18:54:00Z,14.69,1.22
2019-07-14T19:00:00Z,15.2375,1.22
2019-07-14T19:06:00Z,15.01,1.04
2019-07-14T19:12:00Z,15.11,0.98
2019-07-14T19:18:00Z,15.17,0.96
2019-07-14T19:24:00Z,15.2,0.95
2019-07-14T19:30:00Z,15.2,0.95
2019-07-14T19:36:00Z,15.25,0.94
2019-07-14T19:42:00Z,15.27,0.93
2019-07-14T19:48:00Z,15.34,0.91
2019-07-14T19:54:00Z,15.37,0.9
2019-07-14T20:00:00Z,15.7025,0.9
2019-07-14T20:06:00Z,15.71,0.94
2019-07-14T20:12:00Z,15.82,0.96
2019-07-14T20:18:00Z,15.84,1.01
2019-07-14T20:24:00Z,15.85,1.04
2019-07-14T20:30:00Z,15.85,1.04
2019-07-14T20:36:00Z,15.67,1.58
2019-07-14T20:42:00Z,15.61,1.76
2019-07-14T20:48:00Z,15.56,1.47
2019-07-14T20:54:00Z,15.53,1.33
2019-07-14T21:00:00Z,15.4125,1.33
2019-07-14T21:06:00Z,15.44,1.61
2019-07-14T21:12:00Z,15.41,1.71
2019-07-14T21:18:00Z,15.39,1.5
2019-07-14T21:24:00Z,15.38,1.4
2019-07-14T21:30:00Z,15.38,1.4
2019-07-14T21:36:00Z,15.4,1.18
2019-07-14T21:42:00Z,15.41,1.11
2019-07-14T21:48:00Z,15.44,1.19
2019-07-14T21:54:00Z,15.45,1.23
2019-07-14T22:00:00Z,15.5975,1.23
2019-07-14T22:06:00Z,15.49,1.02
2019-07-14T22:12:00Z,15.51,0.95
2019-07-14T22:18:00Z,15.54,0.96
2019-07-14T22:24:00Z,15.55,0.96
2019-07-14T22:30:00Z,15.55,0.96
2019-07-14T22:36:00Z,15.62,1.21
2019-07-14T22:42:00Z,15.64,1.29
2019-07-14T22:48:00Z,15.67,0.95
2019-07-14T22:54:00Z,15.69,0.78
2019-07-14T23:00:00Z,15.9361111111,0.78
2019-07-14T23:06:00Z,15.77,0.87
2019-07-14T23:12:00Z,15.79,0.89
2019-07-14T23:18:00Z,15.89,1.42
2019-07-14T23:24:00Z,15.92,1.6
2019-07-14T23:30:00Z,15.92,1.6
2019-07-14T23:36:00Z,15.99,1.8
2019-07-14T23:42:00Z,16.01,1.84
2019-07-14T23:48:00Z,16.01,1.39
2019-07-14T23:54:00Z,16.01,1.16
2019-07-15T00:00:00Z,16.05,1.16
2019-07-15T00:06:00Z,16.02,1.09
2019-07-15T00:12:00Z,16.02,1.07
2019-07-15T00:18:00Z,16.02,1.03
2019-07-15T00:24:00Z,16.02,1.01
2019-07-15T00:30:00Z,16.02,1.01
2019-07-15T00:36:00Z,16.04,1.4
2019-07-15T00:42:00Z,16.05,1.5
2019-07-15T00:48:00Z,16.09,1.21
2019-07-15T00:54:00Z,16.11,1.06
2019-07-15T01:00:00Z,15.5957142857,1.06
2019-07-15T01:06:00Z,16.1,1.21
2019-07-15T01:12:00Z,16.1,1.26
2019-07-15T01:18:00Z,16.05,1.37
2019-07-15T01:24:00Z,16.03,1.42
2019-07-15T01:30:00Z,16.03,1.42
2019-07-15T01:36:00Z,15.46,1.35
2019-07-15T01:42:00Z,15.32,1.33
2019-07-15T01:48:00Z,15.1,1.56
2019-07-15T01:54:00Z,14.88,1.78
2019-07-15T02:00:00Z,14.2575,1.78
2019-07-15T02:06:00Z,14.57,1.65
2019-07-15T02:12:00Z,14.47,1.6
2019-07-15T02:18:00Z,14.43,1.66
2019-07-15T02:24:00Z,14.38,1.72
2019-07-15T02:30:00Z,14.38,1.72
2019-07-15T02:36:00Z,14.19,3.84
2019-07-15T02:42:00Z,14.12,4.55
2019-07-15T02:48:00Z,14.09,3.18
2019-07-15T02:54:00Z,14.06,1.81
2019-07-15T03:00:00Z,13.73,1.81
2019-07-15T03:06:00Z,13.93,1.27
2019-07-15T03:12:00Z,13.89,1.09
2019-07-15T03:18:00Z,13.82,2.54
2019-07-15T03:24:00Z,13.75,3.98
2019-07-15T03:30:00Z,13.75,3.98
2019-07-15T03:36:00Z,13.63,2.08
2019-07-15T03:42:00Z,13.59,1.45
2019-07-15T03:48:00Z,13.64,1.33
2019-07-15T03:54:00Z,13.69,1.22
2019-07-15T04:06:00Z,13.61,1.43
2019-07-15T04:12:00Z,13.58,1.5
2019-07-15T04:18:00Z,13.65,1.39
2019-07-15T04:24:00Z,13.72,1.27
2019-07-15T04:30:00Z,13.72,1.27
2019-07-15T04:36:00Z,13.97,1.3
2019-07-15T04:42:00Z,14.05,1.31
2019-07-15T04:48:00Z,13.81,1.38
2019-07-15T04:54:00Z,13.57,1.45
2019-07-15T05:00:00Z,14.745,1.45
2019-07-15T05:06:00Z,14.21,1.46
2019-07-15T05:12:00Z,14.42,1.46
2019-07-15T05:18:00Z,14.4,1.36
2019-07-15T05:24:00Z,14.38,1.27
2019-07-15T05:30:00Z,14.38,1.27
2019-07-15T05:36:00Z,14.8,1.36
2019-07-15T05:42:00Z,14.94,1.39
2019-07-15T05:48:00Z,15.09,1.5
2019-07-15T05:54:00Z,15.24,1.61
2019-07-15T06:00:00Z,16.08,1.61
2019-07-15T06:06:00Z,15.77,1.36
2019-07-15T06:12:00Z,15.95,1.28
2019-07-15T06:18:00Z,16.02,1.32
2019-07-15T06:24:00Z,16.08,1.37
2019-07-15T06:30:00Z,16.08,1.37
2019-07-15T06:36:00Z,16.15,1.17
2019-07-15T06:42:00Z,16.17,1.1
2019-07-15T06:48:00Z,16.15,1.05
2019-07-15T06:54:00Z,16.11,1.06
2019-07-15T07:00:00Z,15.6894117647,1.26
2019-07-15T07:06:00Z,15.99,1.24
2019-07-15T07:12:00Z,15.97,1.23
2019-07-15T07:18:00Z,15.9,1.42
2019-07-15T07:24:00Z,15.83,1.39
2019-07-15T07:30:00Z,15.72,1.01
2019-07-15T07:36:00Z,15.62,1.09
2019-07-15T07:42:00Z,15.59,1.11
2019-07-15T07:48:00Z,15.5,1.09
2019-07-15T07:54:00Z,15.32,1.12
2019-07-15T08:00:00Z,15.13625,1.29
2019-07-15T08:06:00Z,15.02,1.25
2019-07-15T08:12:00Z,15.01,1.24
2019-07-15T08:18:00Z,15.07,1.29
2019-07-15T08:24:00Z,15.16,1.26
2019-07-15T08:30:00Z,15.21,1.01
2019-07-15T08:36:00Z,15.2,0.99
2019-07-15T08:42:00Z,15.2,0.98
2019-07-15T08:48:00Z,15.16,1.04
2019-07-15T08:54:00Z,15.18,1.11
2019-07-15T09:00:00Z,15.6214285714,1.13
2019-07-15T09:06:00Z,15.48,0.99
2019-07-15T09:12:00Z,15.52,0.96
2019-07-15T09:18:00Z,15.62,0.87
2019-07-15T09:24:00Z,15.72,0.86
2019-07-15T09:30:00Z,15.74,1.1
2019-07-15T09:36:00Z,15.7,0.94
2019-07-15T09:42:00Z,15.69,0.89
2019-07-15T09:48:00Z,15.69,0.89
2019-07-15T09:54:00Z,15.59,1.01
2019-07-15T10:00:00Z,15.9025,0.99
2019-07-15T10:06:00Z,15.45,0.94
2019-07-15T10:12:00Z,15.45,0.92
2019-07-15T10:18:00Z,15.45,0.92
2019-07-15T10:24:00Z,15.6,0.99
2019-07-15T10:30:00Z,15.76,0.95
2019-07-15T10:36:00Z,16.02,0.96
2019-07-15T10:42:00Z,16.11,0.96
2019-07-15T10:48:00Z,16.11,0.96
2019-07-15T10:54:00Z,16.32,0.96
2019-07-15T11:00:00Z,16.485,0.89
2019-07-15T11:06:00Z,16.47,1.1
2019-07-15T11:12:00Z,16.47,1.17
2019-07-15T11:18:00Z,16.47,1.17
2019-07-15T11:24:00Z,16.45,1.34
2019-07-15T11:30:00Z,16.46,1.24
2019-07-15T11:36:00Z,16.5,1.41
2019-07-15T11:42:00Z,16.51,1.46
2019-07-15T11:48:00Z,16.51,1.46
2019-07-15T11:54:00Z,16.52,1.34
2019-07-15T12:00:00Z,16.6216666667,1.28
2019-07-15T12:06:00Z,16.58,1.27
2019-07-15T12:12:00Z,16.59,1.27
2019-07-15T12:18:00Z,16.59,1.27
2019-07-15T12:24:00Z,16.6,1.23
2019-07-15T12:30:00Z,16.6,1.27
2019-07-15T12:36:00Z,16.62,1.31
2019-07-15T12:42:00Z,16.63,1.32
2019-07-15T12:48:00Z,16.63,1.32
2019-07-15T12:54:00Z,16.66,1.31
2019-07-15T13:00:00Z,16.9075,1.49
2019-07-15T13:06:00Z,16.73,1.53
2019-07-15T13:12:00Z,16.74,1.54
2019-07-15T13:18:00Z,16.74,1.54
2019-07-15T13:24:00Z,16.84,1.47
2019-07-15T13:30:00Z,16.94,1.49
2019-07-15T13:36:00Z,16.97,1.58
2019-07-15T13:42:00Z,16.98,1.61
2019-07-15T13:48:00Z,16.98,1.61
2019-07-15T13:54:00Z,17.02,1.56
2019-07-15T14:00:00Z,17.2115384615,1.44
2019-07-15T14:06:00Z,17.13,1.64
2019-07-15T14:12:00Z,17.15,1.71
2019-07-15T14:18:00Z,17.15,1.71
2019-07-15T14:24:00Z,17.18,1.75
2019-07-15T14:30:00Z,17.21,1.7
2019-07-15T14:36:00Z,17.27,1.58
2019-07-15T14:42:00Z,17.29,1.54
2019-07-15T14:48:00Z,17.29,1.54
2019-07-15T14:54:00Z,17.23,1.58
2019-07-15T15:00:00Z,17.1727777778,1.45
2019-07-15T15:06:00Z,17.26,1.27
2019-07-15T15:12:00Z,17.27,1.22
2019-07-15T15:18:00Z,17.3,1.1
2019-07-15T15:24:00Z,17.31,1.05
2019-07-15T15:30:00Z,17.29,1.15
2019-07-15T15:36:00Z,17.23,1.29
2019-07-15T15:42:00Z,17.21,1.34
2019-07-15T15:48:00Z,17.21,1.34
2019-07-15T15:54:00Z,16.92,1.34
2019-07-15T16:00:00Z,15.8575,1.32
2019-07-15T16:06:00Z,16.4,1.32
2019-07-15T16:12:00Z,16.3,1.32
2019-07-15T16:18:00Z,16.3,1.32
2019-07-15T16:24:00Z,16.01,1.44
2019-07-15T16:30:00Z,15.86,1.51
2019-07-15T16:36:00Z,15.72,1.7
2019-07-15T16:42:00Z,15.68,1.76
2019-07-15T16:48:00Z,15.68,1.76
2019-07-15T16:54:00Z,15.55,1.6
2019-07-15T17:00:00Z,15.2191666667,1.59
2019-07-15T17:06:00Z,15.42,1.45
2019-07-15T17:12:00Z,15.41,1.38
2019-07-15T17:18:00Z,15.41,1.38
2019-07-15T17:24:00Z,15.31,1.69
2019-07-15T17:30:00Z,15.28,1.84
2019-07-15T17:36:00Z,15.2,1.91
2019-07-15T17:42:00Z,15.16,1.95
2019-07-15T17:48:00Z,15.16,1.95
2019-07-15T17:54:00Z,15.06,1.59
2019-07-15T18:00:00Z,14.14,1.43
2019-07-15T18:06:00Z,14.93,1.2
2019-07-15T18:12:00Z,14.9,1.09
2019-07-15T18:18:00Z,14.9,1.09
2019-07-15T18:24:00Z,14.58,1.28
2019-07-15T18:30:00Z,14.33,1.46
2019-07-15T18:36:00Z,13.96,1.33
2019-07-15T18:42:00Z,13.78,1.27
2019-07-15T18:48:00Z,13.78,1.27
2019-07-15T18:54:00Z,13.5,1.29
2019-07-15T19:00:00Z,14.5025,1.26
2019-07-15T19:06:00Z,13.05,1.25
2019-07-15T19:12:00Z,12.89,1.24
2019-07-15T19:18:00Z,12.89,1.24
2019-07-15T19:30:00Z,14.77,1.37
2019-07-15T19:36:00Z,15.03,1.72
2019-07-15T19:42:00Z,15.16,1.9
2019-07-15T19:48:00Z,15.16,1.9
2019-07-15T19:54:00Z,15.34,2.22
2019-07-15T20:00:00Z,15.48,2.31
2019-07-15T20:06:00Z,15.32,1.63
2019-07-15T20:12:00Z,15.31,1.29
2019-07-15T20:18:00Z,15.31,1.29
2019-07-15T20:24:00Z,15.34,1.94
2019-07-15T20:30:00Z,15.37,1.62
2019-07-15T20:36:00Z,15.43,1.87
2019-07-15T20:42:00Z,15.46,2.0
2019-07-15T20:48:00Z,15.46,2.0
2019-07-15T20:54:00Z,15.71,1.91
2019-07-15T21:00:00Z,15.1908333333,1.85
2019-07-15T21:06:00Z,15.66,1.72
2019-07-15T21:12:00Z,15.57,1.65
2019-07-15T21:18:00Z,15.57,1.65
2019-07-15T21:24:00Z,15.39,1.49
2019-07-15T21:30:00Z,15.29,1.45
2019-07-15T21:36:00Z,15.15,2.16
2019-07-15T21:42:00Z,15.08,2.51
2019-07-15T21:48:00Z,15.08,2.51
2019-07-15T21:54:00Z,14.86,1.94
2019-07-15T22:00:00Z,14.6133333333,1.7
2019-07-15T22:06:00Z,14.64,2.15
2019-07-15T22:12:00Z,14.6,2.37
2019-07-15T22:18:00Z,14.6,2.37
2019-07-15T22:24:00Z,14.46,3.44
2019-07-15T22:30:00Z,14.42,4.47
2019-07-15T22:36:00Z,14.45,2.45
2019-07-15T22:42:00Z,14.46,1.44
2019-07-15T22:48:00Z,14.46,1.44
2019-07-15T22:54:00Z,14.79,1.39
2019-07-15T23:00:00Z,15.39375,1.28
2019-07-15T23:06:00Z,15.07,1.83
2019-07-15T23:12:00Z,15.13,2.1
2019-07-15T23:18:00Z,15.13,2.1
2019-07-15T23:24:00Z,15.33,1.79
2019-07-15T23:30:00Z,15.4,1.42
2019-07-15T23:36:00Z,15.46,1.67
2019-07-15T23:42:00Z,15.49,1.79
2019-07-15T23:48:00Z,15.49,1.79
2019-07-15T23:54:00Z,15.56,1.22
2019-07-16T00:00:00Z,15.7493333333,1.02
2019-07-16T00:06:00Z,15.59,1.01
2019-07-16T00:12:00Z,15.59,1.01
2019-07-16T00:18:00Z,15.59,1.01
2019-07-16T00:24:00Z,15.56,1.6
2019-07-16T00:30:00Z,15.55,1.81
2019-07-16T00:36:00Z,15.62,1.9
2019-07-16T00:42:00Z,15.68,1.98
2019-07-16T00:48:00Z,15.68,1.98
2019-07-16T00:54:00Z,16.06,1.95
2019-07-16T01:00:00Z,15.96,1.9
2019-07-16T01:06:00Z,16.16,1.7
2019-07-16T01:12:00Z,16.13,1.5
2019-07-16T01:18:00Z,16.13,1.5
2019-07-16T01:24:00Z,16.03,1.66
2019-07-16T01:30:00Z,16.0,1.71
2019-07-16T01:36:00Z,15.98,1.54
2019-07-16T01:42:00Z,15.96,1.37
2019-07-16T01:48:00Z,15.96,1.37
2019-07-16T01:54:00Z,15.8,3.05
2019-07-16T02:00:00Z,14.705,3.61
2019-07-16T02:06:00Z,15.62,4.2
2019-07-16T02:12:00Z,15.48,4.79
2019-07-16T02:18:00Z,15.48,4.79
2019-07-16T02:24:00Z,15.06,2.12
2019-07-16T02:30:00Z,14.92,1.23
2019-07-16T02:36:00Z,14.66,1.45
2019-07-16T02:42:00Z,14.41,1.66
2019-07-16T02:48:00Z,14.41,1.66
2019-07-16T02:54:00Z,14.11,2.75
2019-07-16T03:00:00Z,13.68,3.12
2019-07-16T03:06:00Z,13.97,2.92
2019-07-16T03:12:00Z,13.93,2.72
2019-07-16T03:18:00Z,13.93,2.72
2019-07-16T03:24:00Z,13.73,1.93
2019-07-16T03:30:00Z,13.67,1.67
2019-07-16T03:36:00Z,13.66,1.44
2019-07-16T03:42:00Z,13.65,1.21
2019-07-16T03:48:00Z,13.65,1.21
2019-07-16T03:54:00Z,13.52,3.7
2019-07-16T04:00:00Z,13.155,4.53
2019-07-16T04:06:00Z,13.39,2.87
2019-07-16T04:12:00Z,13.32,1.2
2019-07-16T04:18:00Z,13.32,1.2
2019-07-16T04:24:00Z,13.17,1.4
2019-07-16T04:30:00Z,13.12,1.46
2019-07-16T04:36:00Z,13.06,1.61
2019-07-16T04:42:00Z,13.01,1.76
2019-07-16T04:48:00Z,13.01,1.76
2019-07-16T04:54:00Z,13.13,3.77
2019-07-16T05:00:00Z,12.9475,4.44
2019-07-16T05:06:00Z,13.05,4.21
2019-07-16T05:12:00Z,12.94,3.97
2019-07-16T05:18:00Z,12.94,3.97
2019-07-16T05:24:00Z,13.02,2.27
2019-07-16T05:30:00Z,13.05,1.71
2019-07-16T05:36:00Z,13.03,1.53
2019-07-16T05:42:00Z,13.0,1.35
2019-07-16T05:48:00Z,13.0,1.35
2019-07-16T05:54:00Z,12.85,1.33
2019-07-16T06:00:00Z,14.0393333333,1.32
2019-07-16T06:06:00Z,12.87,1.63
2019-07-16T06:12:00Z,12.93,1.94
2019-07-16T06:18:00Z,12.93,1.94
2019-07-16T06:24:00Z,13.66,1.23
2019-07-16T06:30:00Z,13.91,0.99
2019-07-16T06:36:00Z,14.03,1.56
2019-07-16T06:42:00Z,14.15,2.14
2019-07-16T06:48:00Z,14.15,2.14
2019-07-16T06:54:00Z,14.6,1.26
2019-07-16T07:00:00Z,14.9835294118,1.07
2019-07-16T07:06:00Z,14.93,1.2
2019-07-16T07:12:00Z,15.0,1.27
2019-07-16T07:18:00Z,15.0,1.27
2019-07-16T07:24:00Z,15.1,0.97
2019-07-16T07:30:00Z,15.13,0.9
2019-07-16T07:36:00Z,15.1,0.93
2019-07-16T07:42:00Z,15.07,0.96
2019-07-16T07:48:00Z,15.07,0.96
2019-07-16T07:54:00Z,14.8,0.84
2019-07-16T08:00:00Z,14.654,0.81
2019-07-16T08:06:00Z,14.81,0.8
2019-07-16T08:12:00Z,14.9,0.79
2019-07-16T08:18:00Z,14.9,0.79
2019-07-16T08:24:00Z,14.76,0.9
2019-07-16T08:30:00Z,14.72,0.93
2019-07-16T08:36:00Z,14.72,0.93
2019-07-16T08:42:00Z,14.59,1.02
2019-07-16T08:48:00Z,14.55,1.05
2019-07-16T08:54:00Z,14.45,1.75
2019-07-16T09:00:00Z,15.3315384615,1.92
2019-07-16T09:06:00Z,14.68,1.41
2019-07-16T09:12:00Z,14.93,0.89
2019-07-16T09:18:00Z,14.93,0.89
2019-07-16T09:24:00Z,15.2,0.89
2019-07-16T09:30:00Z,15.29,0.89
2019-07-16T09:36:00Z,15.29,0.89
2019-07-16T09:42:00Z,15.34,1.01
2019-07-16T09:48:00Z,15.36,1.05
2019-07-16T09:54:00Z,15.75,1.09
2019-07-16T10:00:00Z,15.71,1.1
2019-07-16T10:06:00Z,15.88,1.1
2019-07-16T10:12:00Z,15.8,1.11
2019-07-16T10:18:00Z,15.78,1.12
2019-07-16T10:24:00Z,15.64,1.08
2019-07-16T10:30:00Z,15.6,1.07
2019-07-16T10:36:00Z,15.6,1.07
2019-07-16T10:42:00Z,15.66,1.14
2019-07-16T10:48:00Z,15.68,1.16
2019-07-16T10:54:00Z,15.76,1.19
2019-07-16T11:00:00Z,16.2675,1.2
2019-07-16T11:06:00Z,15.78,1.2
2019-07-16T11:12:00Z,15.91,1.25
2019-07-16T11:18:00Z,15.95,1.26
2019-07-16T11:24:00Z,16.24,1.32
2019-07-16T11:30:00Z,16.34,1.34
2019-07-16T11:36:00Z,16.34,1.34
2019-07-16T11:42:00Z,16.36,1.27
2019-07-16T11:48:00Z,16.36,1.24
2019-07-16T11:54:00Z,16.41,1.23
2019-07-16T12:00:00Z,16.635,1.22
2019-07-16T12:06:00Z,16.42,1.22
2019-07-16T12:12:00Z,16.46,1.48
2019-07-16T12:18:00Z,16.47,1.57
2019-07-16T12:24:00Z,16.61,1.42
2019-07-16T12:30:00Z,16.66,1.37
2019-07-16T12:36:00Z,16.66,1.37
2019-07-16T12:42:00Z,16.68,1.21
2019-07-16T12:48:00Z,16.68,1.16
2019-07-16T12:54:00Z,16.72,1.24
2019-07-16T13:00:00Z,16.7925,1.27
2019-07-16T13:06:00Z,16.73,1.27
2019-07-16T13:12:00Z,16.72,1.35
2019-07-16T13:18:00Z,16.72,1.38
2019-07-16T13:24:00Z,16.76,1.47
2019-07-16T13:30:00Z,16.77,1.5
2019-07-16T13:36:00Z,16.77,1.5
2019-07-16T13:42:00Z,16.8,1.7
2019-07-16T13:48:00Z,16.81,1.77
2019-07-16T13:54:00Z,16.86,1.72
2019-07-16T14:00:00Z,16.94,1.7
2019-07-16T14:06:00Z,16.87,1.7
2019-07-16T14:12:00Z,16.88,1.96
2019-07-16T14:18:00Z,16.88,2.05
2019-07-16T14:24:00Z,16.92,1.82
2019-07-16T14:30:00Z,16.93,1.74
2019-07-16T14:36:00Z,16.95,1.74
2019-07-16T14:42:00Z,16.96,1.74
2019-07-16T14:48:00Z,16.96,1.74
2019-07-16T14:54:00Z,16.97,1.48
2019-07-16T15:00:00Z,16.955,1.4
2019-07-16T15:06:00Z,16.97,1.4
2019-07-16T15:12:00Z,16.96,1.39
2019-07-16T15:18:00Z,16.96,1.39
2019-07-16T15:24:00Z,16.95,1.73
2019-07-16T15:30:00Z,16.94,1.84
2019-07-16T15:36:00Z,16.94,1.84
2019-07-16T15:42:00Z,16.97,1.87
2019-07-16T15:48:00Z,16.98,1.88
2019-07-16T15:54:00Z,16.95,1.62
2019-07-16T16:00:00Z,16.31,1.54
2019-07-16T16:06:00Z,16.94,1.54
2019-07-16T16:12:00Z,16.88,1.43
2019-07-16T16:18:00Z,16.86,1.4
2019-07-16T16:24:00Z,16.51,1.54
2019-07-16T16:30:00Z,16.39,1.59
2019-07-16T16:36:00Z,16.39,1.59
